phase,t,pos,vel,effort_js,wrench_fx,cmd_v
exp,3.5540,-0.570023,0.698221,0.000,13.964458,0.7000
exp,3.5639,-0.567230,0.698221,0.000,13.964458,0.7000
exp,3.5747,-0.561644,0.698221,0.000,13.964458,0.7000
exp,3.5866,-0.556058,0.698221,0.000,13.964458,0.7000
exp,3.5993,-0.550472,0.698221,0.000,13.964457,0.7000
exp,3.6041,-0.544887,0.698221,0.000,13.964457,0.7000
exp,3.6140,-0.542094,0.698221,0.000,13.964457,0.7000
exp,3.6243,-0.539301,0.698221,0.000,13.964457,0.7000
exp,3.6360,-0.536508,0.698221,0.000,13.964457,0.7000
exp,3.6491,-0.533715,0.698221,0.000,13.964457,0.7000
exp,3.6609,-0.528129,0.698221,0.000,13.964456,0.7000
exp,3.6643,-0.519751,0.698221,0.000,13.964456,0.7000
exp,3.6740,-0.514165,0.698221,0.000,13.964456,0.7000
exp,3.6852,-0.508579,0.698221,0.000,13.964455,0.7000
exp,3.6974,-0.502993,0.698221,0.000,13.964454,0.7000
exp,3.7100,-0.500200,0.698221,0.000,13.964454,0.7000
exp,3.7140,-0.497408,0.698221,0.000,13.964454,0.7000
exp,3.7268,-0.491822,0.698221,0.000,13.964454,0.7000
exp,3.7351,-0.489029,0.698221,0.000,13.964453,0.7000
exp,3.7460,-0.477857,0.698221,0.000,13.964453,0.7000
exp,3.7587,-0.469479,0.698221,0.000,13.964452,0.7000
exp,3.7706,-0.461100,0.698221,0.000,13.964451,0.7000
exp,3.7743,-0.455514,0.698221,0.000,13.964450,0.7000
exp,3.7859,-0.455514,0.698221,0.000,13.964450,0.7000
exp,3.7956,-0.452721,0.698221,0.000,13.964449,0.7000
exp,3.8072,-0.441550,0.698221,0.000,13.964448,0.7000
exp,3.8200,-0.433171,0.698221,0.000,13.964447,0.7000
exp,3.8241,-0.427585,0.698221,0.000,13.964446,0.7000
exp,3.8342,-0.424793,0.698221,0.000,13.964446,0.7000
exp,3.8453,-0.422000,0.698221,0.000,13.964445,0.7000
exp,3.8584,-0.419207,0.698221,0.000,13.964444,0.7000
exp,3.8689,-0.413621,0.698221,0.000,13.964444,0.7000
exp,3.8740,-0.402450,0.698221,0.000,13.964442,0.7000
exp,3.8842,-0.399657,0.698221,0.000,13.964442,0.7000
exp,3.8941,-0.394071,0.698221,0.000,13.964441,0.7000
